bodyId,type,instance,somaSide
97978,T4a,T4a_L,L
97981,T4a,T4a_R,R
97983,T5c,T5c_R,R
97987,T5b,T5b_R,R
97994,T5b,T5b_L,L
98000,T4b,T4b_R,R
98003,T4d,T4d_R,R
98007,T4b,T4b_R,R
98010,T4a,T4a_R,R
98025,T5d,T5d_L,L
98026,T4b,T4b_R,R
98027,T4a,T4a_R,R
98030,T5b,T5b_R,R
98037,T4b,T4b_R,R
98039,T4d,T4d_R,R
98042,T5b,T5b_R,R
98060,T4c,T4c_L,L
98061,T4b,T4b_R,R
98064,T5a,T5a_L,L
98065,T5a,T5a_L,L
98072,T4b,T4b_R,R
98075,T5a,T5a_R,R
98087,T5c,T5c_L,L
98093,T4c,T4c_R,R
98095,T4a,T4a_R,R
98097,T4c,T4c_R,R
98098,T4a,T4a_L,L
98099,T4b,T4b_R,R
98115,T5a,T5a_R,R
98118,T4c,T4c_R,R
98125,T4c,T4c_L,L
98128,T5b,T5b_R,R
98137,T4d,T4d_R,R
98139,T4d,T4d_R,R
98161,T5c,T5c_L,L
98162,T4b,T4b_L,L
98167,T5a,T5a_L,L
98169,T4b,T4b_L,L
98175,T4c,T4c_R,R
98177,T4d,T4d_R,R
98183,T4b,T4b_R,R
98193,T5b,T5b_R,R
98194,T4d,T4d_R,R
98204,T4c,T4c_L,L
98209,T5b,T5b_R,R
98222,T4d,T4d_R,R
98226,T4b,T4b_R,R
98235,T5c,T5c_R,R
98238,T4b,T4b_R,R
98239,T4b,T4b_R,R
98242,T4b,T4b_R,R
98244,T5c,T5c_R,R
98245,T4c,T4c_R,R
98246,T4d,T4d_R,R
98284,T4a,T4a_L,L
98286,T4a,T4a_R,R
98292,T5b,T5b_L,L
98298,T4c,T4c_L,L
98300,T4a,T4a_R,R
98301,T5d,T5d_L,L
98310,T4a,T4a_L,L
98312,T4a,T4a_R,R
98325,T4d,T4d_R,R
98327,T4a,T4a_L,L
98341,T5c,T5c_R,R
98343,T4a,T4a_L,L
98344,T4c,T4c_L,L
98349,T4a,T4a_R,R
98354,T4a,T4a_R,R
98360,T4c,T4c_R,R
98361,T4a,T4a_R,R
98365,T5d,T5d_R,R
98371,T5b,T5b_L,L
98375,T4d,T4d_R,R
98381,T4d,T4d_R,R
98384,T5a,T5a_R,R
98389,T5b,T5b_R,R
98393,T4a,T4a_R,R
98398,T4c,T4c_R,R
98404,T4d,T4d_R,R
98409,T4c,T4c_R,R
98413,T4a,T4a_L,L
98417,T4d,T4d_R,R
98424,T5c,T5c_R,R
98425,T5c,T5c_R,R
98427,T4d,T4d_R,R
98431,T4d,T4d_R,R
98436,T5c,T5c_R,R
98439,T4a,T4a_R,R
98440,T5a,T5a_L,L
98444,T5c,T5c_L,L
98448,T4b,T4b_R,R
98450,T4c,T4c_R,R
98461,T5c,T5c_R,R
98467,T4d,T4d_R,R
98473,T5c,T5c_R,R
98497,T4c,T4c_L,L
98501,T5a,T5a_R,R
98504,T4c,T4c_R,R
98506,T4a,T4a_L,L
98508,T5b,T5b_L,L
98515,T5a,T5a_L,L
98517,T4a,T4a_L,L
98531,T5c,T5c_R,R
98546,T5d,T5d_R,R
98549,T4a,T4a_R,R
98557,T4c,T4c_L,L
98560,T4b,T4b_R,R
98564,T5d,T5d_L,L
98567,T5d,T5d_L,L
98568,T4b,T4b_L,L
98570,T4d,T4d_L,L
98573,T4d,T4d_R,R
98575,T4a,T4a_R,R
98579,T5b,T5b_R,R
98586,T5d,T5d_R,R
98598,T4c,T4c_R,R
98600,T4a,T4a_L,L
98601,T4b,T4b_L,L
98604,T5a,T5a_R,R
98605,T4b,T4b_L,L
98613,T5b,T5b_L,L
98618,T4a,T4a_L,L
98621,T5d,T5d_R,R
98623,T5c,T5c_R,R
98625,T4a,T4a_R,R
98630,T5a,T5a_R,R
98639,T5c,T5c_L,L
98649,T5b,T5b_R,R
98654,T4d,T4d_R,R
98667,T4a,T4a_R,R
98668,T4a,T4a_R,R
98669,T5d,T5d_R,R
98670,T4a,T4a_L,L
98679,T5d,T5d_R,R
98682,T5c,T5c_R,R
98687,T4c,T4c_R,R
98692,T4a,T4a_R,R
98709,T4b,T4b_L,L
98716,T4b,T4b_L,L
98724,T4c,T4c_L,L
98728,T5a,T5a_R,R
98738,T5a,T5a_R,R
98745,T4c,T4c_L,L
98748,T4c,T4c_R,R
98751,T4a,T4a_R,R
98755,T4d,T4d_L,L
98756,T4b,T4b_R,R
98758,T5d,T5d_L,L
98763,T5c,T5c_L,L
98772,T4c,T4c_L,L
98783,T4b,T4b_L,L
98788,T4d,T4d_R,R
98795,T4a,T4a_R,R
98803,T5a,T5a_R,R
98804,T5a,T5a_L,L
98805,T5d,T5d_R,R
98817,T4a,T4a_R,R
98822,T5b,T5b_L,L
98823,T5c,T5c_L,L
98828,T4a,T4a_L,L
98829,T5d,T5d_L,L
98837,T4c,T4c_R,R
98842,T5a,T5a_L,L
98845,T5a,T5a_L,L
98846,T4c,T4c_R,R
98850,T4c,T4c_L,L
98858,T5a,T5a_R,R
98867,T4a,T4a_L,L
98876,T5b,T5b_L,L
98877,T4d,T4d_R,R
98886,T4d,T4d_R,R
98887,T4b,T4b_R,R
98890,T4c,T4c_R,R
98909,T5b,T5b_L,L
98911,T4b,T4b_R,R
98917,T5d,T5d_L,L
98919,T4c,T4c_L,L
98920,T4c,T4c_L,L
98925,T4c,T4c_R,R
98937,T4a,T4a_R,R
98938,T4a,T4a_R,R
98939,T5a,T5a_R,R
98945,T5d,T5d_L,L
98950,T5d,T5d_L,L
98957,T5c,T5c_R,R
98973,T4d,T4d_L,L
98974,T5d,T5d_L,L
98980,T5b,T5b_R,R
98981,T4a,T4a_L,L
98983,T4b,T4b_R,R
98984,T5a,T5a_L,L
98985,T4c,T4c_R,R
98986,T5d,T5d_L,L
98989,T4c,T4c_L,L
98995,T4d,T4d_R,R
99011,T4c,T4c_R,R
99020,T5c,T5c_R,R
99036,T5c,T5c_L,L
99040,T5b,T5b_L,L
99053,T4d,T4d_R,R
99055,T4b,T4b_R,R
99057,T5a,T5a_L,L
99061,T5d,T5d_R,R
99066,T4c,T4c_L,L
99074,T4b,T4b_R,R
99075,T4c,T4c_R,R
99081,T5d,T5d_R,R
99094,T5c,T5c_L,L
99128,T4a,T4a_L,L
99131,T4c,T4c_R,R
99135,T4c,T4c_R,R
99137,T4c,T4c_R,R
99138,T5d,T5d_R,R
99142,T5d,T5d_R,R
99143,T4d,T4d_R,R
99146,T4c,T4c_R,R
99157,T4a,T4a_R,R
99159,T5b,T5b_R,R
99163,T4a,T4a_R,R
99166,T4c,T4c_R,R
99167,T5a,T5a_L,L
99177,T4b,T4b_R,R
99182,T4c,T4c_L,L
99183,T5d,T5d_L,L
99187,T4a,T4a_L,L
99188,T5d,T5d_L,L
99204,T5a,T5a_R,R
99209,T4a,T4a_L,L
99213,T5c,T5c_R,R
99216,T5c,T5c_L,L
99226,T5b,T5b_L,L
99227,T5a,T5a_L,L
99228,T4d,T4d_L,L
99236,T5d,T5d_R,R
99241,T4a,T4a_L,L
99242,T5c,T5c_L,L
99246,T4b,T4b_R,R
99247,T5b,T5b_L,L
99251,T4a,T4a_R,R
99256,T4b,T4b_L,L
99258,T4c,T4c_R,R
99269,T5d,T5d_R,R
99270,T5c,T5c_R,R
99272,T4c,T4c_L,L
99274,T5a,T5a_L,L
99279,T4c,T4c_R,R
99288,T5a,T5a_L,L
99292,T4a,T4a_R,R
99296,T4c,T4c_L,L
99302,T5a,T5a_L,L
99304,T5b,T5b_R,R
99310,T4a,T4a_R,R
99316,T4b,T4b_R,R
99318,T5d,T5d_L,L
99322,T5b,T5b_L,L
99325,T4d,T4d_L,L
99338,T5d,T5d_L,L
99342,T4b,T4b_L,L
99343,T5d,T5d_R,R
99347,T4a,T4a_L,L
99348,T4c,T4c_R,R
99356,T5b,T5b_L,L
99358,T4c,T4c_R,R
99359,T5d,T5d_R,R
99361,T4b,T4b_L,L
99368,T5d,T5d_R,R
99371,T5a,T5a_R,R
99375,T5d,T5d_R,R
99377,T4d,T4d_R,R
99387,T4a,T4a_R,R
99395,T5a,T5a_L,L
99397,T4d,T4d_L,L
99405,T5d,T5d_L,L
99409,T4a,T4a_R,R
99412,T5d,T5d_L,L
99414,T5d,T5d_R,R
99423,T4d,T4d_R,R
99426,T4d,T4d_R,R
99435,T5c,T5c_R,R
99438,T5c,T5c_R,R
99439,T4a,T4a_L,L
99444,T5c,T5c_R,R
99448,T4b,T4b_R,R
99449,T5b,T5b_L,L
99458,T4c,T4c_L,L
99466,T4a,T4a_R,R
99467,T5b,T5b_R,R
99478,T5b,T5b_L,L
99479,T5b,T5b_L,L
99487,T5b,T5b_L,L
99489,T4b,T4b_L,L
99490,T5a,T5a_L,L
99492,T4a,T4a_R,R
99498,T4a,T4a_R,R
99500,T5d,T5d_R,R
99501,T4b,T4b_L,L
99512,T5b,T5b_R,R
99515,T4a,T4a_L,L
99516,T5d,T5d_R,R
99519,T4a,T4a_R,R
99530,T5c,T5c_L,L
99532,T5b,T5b_R,R
99533,T5d,T5d_R,R
99535,T4b,T4b_L,L
99537,T4d,T4d_R,R
99561,T4b,T4b_R,R
99562,T5a,T5a_R,R
99564,T5a,T5a_L,L
99572,T4a,T4a_R,R
99575,T5a,T5a_L,L
99582,T4d,T4d_R,R
99594,T5a,T5a_L,L
99602,T4a,T4a_L,L
99609,T4a,T4a_R,R
99614,T4c,T4c_R,R
99615,T4d,T4d_R,R
99621,T5d,T5d_R,R
99623,T5c,T5c_L,L
99627,T4d,T4d_R,R
99628,T4b,T4b_R,R
99629,T5b,T5b_L,L
99636,T4d,T4d_R,R
99652,T5c,T5c_R,R
99655,T4d,T4d_R,R
99661,T5d,T5d_R,R
99663,T4c,T4c_R,R
99666,T5d,T5d_R,R
99669,T5c,T5c_R,R
99670,T4c,T4c_R,R
99671,T4c,T4c_R,R
99672,T4a,T4a_R,R
99674,T4d,T4d_L,L
99685,T5b,T5b_L,L
99692,T5c,T5c_L,L
99698,T4b,T4b_L,L
99705,T4a,T4a_L,L
99707,T4c,T4c_L,L
99708,T4a,T4a_R,R
99714,T4a,T4a_L,L
99721,T4c,T4c_L,L
99727,T4c,T4c_L,L
99731,T4c,T4c_R,R
99732,T5c,T5c_R,R
99736,T4d,T4d_R,R
99742,T5c,T5c_R,R
99747,T4d,T4d_R,R
99748,T4b,T4b_R,R
99750,T4b,T4b_L,L
99756,T5b,T5b_R,R
99774,T4d,T4d_R,R
99777,T4d,T4d_L,L
99779,T4a,T4a_L,L
99780,T4b,T4b_L,L
99786,T5d,T5d_R,R
99789,T4d,T4d_R,R
99792,T4c,T4c_L,L
99813,T5a,T5a_R,R
99814,T5d,T5d_R,R
99826,T5a,T5a_L,L
99834,T5b,T5b_R,R
99837,T4a,T4a_R,R
99841,T5a,T5a_L,L
99850,T4a,T4a_R,R
99853,T4a,T4a_R,R
99863,T4d,T4d_R,R
99869,T4d,T4d_R,R
99870,T4d,T4d_R,R
99876,T5a,T5a_L,L
99881,T4c,T4c_L,L
99888,T4d,T4d_L,L
99891,T5a,T5a_L,L
99893,T4b,T4b_R,R
99897,T5d,T5d_R,R
99901,T5c,T5c_L,L
99907,T4a,T4a_L,L
99918,T4d,T4d_L,L
99921,T5c,T5c_L,L
99922,T4c,T4c_R,R
99927,T5c,T5c_R,R
99931,T5a,T5a_L,L
99934,T5d,T5d_R,R
99939,T5c,T5c_R,R
99941,T4d,T4d_L,L
99944,T5b,T5b_L,L
99950,T4c,T4c_R,R
99954,T5b,T5b_L,L
99957,T4d,T4d_L,L
99964,T4c,T4c_L,L
99966,T4d,T4d_L,L
99975,T4c,T4c_R,R
99976,T4b,T4b_L,L
99980,T4c,T4c_R,R
99982,T4d,T4d_R,R
99991,T4a,T4a_R,R
99999,T5a,T5a_L,L
100004,T4b,T4b_R,R
100011,T5b,T5b_L,L
100014,T4d,T4d_R,R
100018,T4a,T4a_R,R
100021,T5d,T5d_R,R
100027,T5d,T5d_L,L
100032,T4c,T4c_R,R
100033,T4c,T4c_R,R
100036,T5c,T5c_L,L
100037,T4a,T4a_R,R
100042,T5a,T5a_R,R
100046,T4b,T4b_R,R
100050,T4a,T4a_R,R
100052,T5c,T5c_R,R
100053,T4a,T4a_R,R
100055,T5b,T5b_L,L
100073,T4c,T4c_R,R
100075,T4c,T4c_R,R
100087,T4b,T4b_R,R
100103,LPLC2,LPLC2_L,L
100105,T4a,T4a_R,R
100108,T4c,T4c_R,R
100118,T5a,T5a_L,L
100122,T4d,T4d_R,R
100127,T5c,T5c_R,R
100131,T4d,T4d_L,L
100138,T4c,T4c_L,L
100142,T5a,T5a_L,L
100146,T5c,T5c_R,R
100147,T4a,T4a_L,L
100148,T4d,T4d_L,L
100152,T4c,T4c_L,L
100158,T4a,T4a_R,R
100165,T4b,T4b_R,R
100175,T5a,T5a_R,R
100177,T4a,T4a_R,R
100178,T5b,T5b_L,L
100180,T4a,T4a_R,R
100183,T4d,T4d_L,L
100190,T4c,T4c_R,R
100192,T4a,T4a_L,L
100201,T4c,T4c_L,L
100206,T4c,T4c_R,R
100211,T5a,T5a_R,R
100215,T4c,T4c_R,R
100219,T5d,T5d_L,L
100226,T4a,T4a_R,R
100232,T5c,T5c_R,R
100238,T4b,T4b_L,L
100247,T4c,T4c_R,R
100248,T5c,T5c_L,L
100250,T4a,T4a_R,R
100257,T4b,T4b_R,R
100261,T4c,T4c_R,R
100265,T4c,T4c_R,R
100266,T4b,T4b_L,L
100270,T5a,T5a_L,L
100273,T4a,T4a_L,L
100274,T4a,T4a_R,R
100279,T4c,T4c_R,R
100280,T5a,T5a_R,R
100282,T4a,T4a_R,R
100283,T5d,T5d_L,L
100288,T5d,T5d_R,R
100297,T5b,T5b_L,L
100299,T5a,T5a_R,R
100300,T4b,T4b_L,L
100301,T4a,T4a_R,R
100302,T4c,T4c_R,R
100305,T5a,T5a_L,L
100310,T4d,T4d_R,R
100319,T4b,T4b_R,R
100320,T5a,T5a_L,L
100323,T4c,T4c_R,R
100337,T4c,T4c_L,L
100345,T4c,T4c_R,R
100347,T5c,T5c_L,L
100357,T5b,T5b_R,R
100358,T5b,T5b_L,L
100361,T4b,T4b_R,R
100365,T4a,T4a_L,L
100388,T5a,T5a_R,R
100395,T4d,T4d_L,L
100406,T4b,T4b_R,R
100409,T5d,T5d_R,R
100416,T4a,T4a_L,L
100422,T4d,T4d_R,R
100428,T4d,T4d_R,R
100430,T4c,T4c_R,R
100446,T5a,T5a_R,R
100461,T4c,T4c_R,R
100472,T5b,T5b_R,R
100474,T4c,T4c_L,L
100481,T5a,T5a_R,R
100482,T4d,T4d_R,R
100485,LC4,LC4_L,L
100486,T5a,T5a_L,L
100488,T4c,T4c_R,R
100492,T5a,T5a_R,R
100494,T4d,T4d_L,L
100495,T5b,T5b_L,L
100501,T4b,T4b_R,R
100518,T5a,T5a_R,R
100536,T4a,T4a_L,L
100546,T5d,T5d_L,L
100554,T5a,T5a_R,R
100559,T5b,T5b_L,L
100560,T4a,T4a_R,R
100562,T5a,T5a_R,R
100564,T5a,T5a_R,R
100566,T5c,T5c_L,L
100567,T4d,T4d_R,R
100574,T5d,T5d_L,L
100595,T5a,T5a_L,L
100597,T4a,T4a_L,L
100598,T5c,T5c_R,R
100602,T4b,T4b_R,R
100606,T5d,T5d_R,R
100618,T4b,T4b_R,R
100620,T5b,T5b_R,R
100621,T4c,T4c_R,R
100624,T4d,T4d_L,L
100631,T4d,T4d_L,L
100633,T4a,T4a_R,R
100644,T5c,T5c_R,R
100662,T5c,T5c_R,R
100667,T5c,T5c_L,L
100673,T4b,T4b_R,R
100680,T4d,T4d_R,R
100686,T4b,T4b_L,L
100691,T5a,T5a_R,R
100695,T5b,T5b_R,R
100698,T5a,T5a_R,R
100714,T4a,T4a_L,L
100726,T4d,T4d_R,R
100729,T4b,T4b_R,R
100731,T5c,T5c_R,R
100734,T5d,T5d_L,L
100746,T4a,T4a_R,R
100750,T4c,T4c_R,R
100763,T5b,T5b_R,R
100767,T5d,T5d_R,R
100768,T5c,T5c_L,L
100769,T4d,T4d_R,R
100774,T4a,T4a_R,R
100785,T4b,T4b_R,R
100787,T4b,T4b_R,R
100790,T4a,T4a_L,L
100791,T5d,T5d_L,L
100799,T4c,T4c_R,R
100807,T5d,T5d_L,L
100811,T4d,T4d_L,L
100827,T4c,T4c_R,R
100832,T5c,T5c_L,L
100838,T4c,T4c_R,R
100839,T5c,T5c_L,L
100840,T4b,T4b_L,L
100845,T4d,T4d_L,L
100846,T4b,T4b_L,L
100848,T5b,T5b_R,R
100850,T5a,T5a_R,R
100855,T4a,T4a_R,R
100856,T4a,T4a_R,R
100865,T4c,T4c_R,R
100867,T4b,T4b_R,R
100869,T4d,T4d_L,L
100874,T4a,T4a_R,R
100884,T4a,T4a_R,R
100888,T5b,T5b_R,R
100891,T5a,T5a_L,L
100897,T4c,T4c_R,R
100900,T5d,T5d_L,L
100903,T4d,T4d_L,L
100907,T4a,T4a_L,L
100908,T4c,T4c_L,L
100912,T4d,T4d_R,R
100922,T5d,T5d_L,L
100923,T5c,T5c_R,R
100924,T4b,T4b_R,R
100939,T5c,T5c_R,R
100946,T4c,T4c_R,R
100951,T5d,T5d_L,L
100952,T4a,T4a_L,L
100953,T4c,T4c_L,L
100955,T4d,T4d_R,R
100956,T4d,T4d_R,R
100959,T5b,T5b_R,R
100961,T5a,T5a_L,L
100962,T5c,T5c_L,L
100981,T4d,T4d_R,R
100984,T4c,T4c_L,L
100991,T5a,T5a_R,R
100996,T4b,T4b_R,R
101005,T4d,T4d_R,R
101006,T4b,T4b_R,R
101016,T4c,T4c_R,R
101017,T5b,T5b_L,L
101027,T4d,T4d_L,L
101028,T5b,T5b_L,L
101033,T4d,T4d_R,R
101043,T4c,T4c_R,R
101045,T5a,T5a_R,R
101053,T4b,T4b_R,R
101058,T5b,T5b_L,L
101062,T5d,T5d_L,L
101067,T4a,T4a_R,R
101072,T4b,T4b_R,R
101078,T5d,T5d_R,R
101080,T4d,T4d_L,L
101081,T4c,T4c_R,R
101085,T4c,T4c_L,L
101086,T4a,T4a_L,L
101095,T5c,T5c_R,R
101097,T4a,T4a_L,L
101102,T4c,T4c_L,L
101104,T5a,T5a_L,L
101107,T5b,T5b_L,L
101115,T4a,T4a_R,R
101123,T4c,T4c_R,R
101134,T4c,T4c_R,R
101140,T4c,T4c_L,L
101150,T5c,T5c_L,L
101153,T4d,T4d_L,L
101154,T5b,T5b_R,R
101157,T5b,T5b_R,R
101161,T4d,T4d_R,R
101181,T4d,T4d_L,L
101191,T4b,T4b_R,R
101202,T4a,T4a_L,L
101206,T5d,T5d_R,R
101214,T5b,T5b_L,L
101215,T4c,T4c_R,R
101226,T4a,T4a_R,R
101228,T4a,T4a_R,R
101230,T4a,T4a_R,R
101235,T4a,T4a_R,R
101242,T5d,T5d_R,R
101244,T4b,T4b_R,R
101245,T4a,T4a_R,R
101248,T4a,T4a_R,R
101253,T5b,T5b_R,R
101255,T5d,T5d_L,L
101256,T4c,T4c_L,L
101266,T5b,T5b_R,R
101269,T5a,T5a_L,L
101277,T4b,T4b_R,R
101281,T4d,T4d_L,L
101284,T5a,T5a_L,L
101288,T4d,T4d_L,L
101294,T5b,T5b_L,L
101298,T5a,T5a_R,R
101302,T4d,T4d_R,R
101319,T4b,T4b_L,L
101329,T4c,T4c_L,L
101330,T4b,T4b_R,R
101347,T4a,T4a_R,R
101350,T5b,T5b_L,L
101352,T4b,T4b_L,L
101358,T4a,T4a_R,R
101361,T5d,T5d_R,R
101370,T5a,T5a_L,L
101371,T4b,T4b_L,L
101375,T4b,T4b_L,L
101377,T5a,T5a_R,R
101379,T4d,T4d_R,R
101380,T4d,T4d_R,R
101382,T4c,T4c_R,R
101383,T4b,T4b_R,R
101400,T4a,T4a_L,L
101403,T4a,T4a_R,R
101408,T5a,T5a_L,L
101412,T4a,T4a_L,L
101415,T4a,T4a_L,L
101419,T4d,T4d_L,L
101420,T4c,T4c_L,L
101424,T4a,T4a_R,R
101441,T4a,T4a_R,R
101442,T4d,T4d_R,R
101451,T4d,T4d_R,R
101463,T4d,T4d_R,R
101467,T5b,T5b_L,L
101480,T4c,T4c_R,R
101485,T4c,T4c_R,R
101486,T4b,T4b_L,L
101499,T4a,T4a_L,L
101501,T4c,T4c_L,L
101503,T5a,T5a_L,L
101519,T4d,T4d_L,L
101523,T5a,T5a_L,L
101535,T5b,T5b_R,R
101546,T5a,T5a_R,R
101555,T4b,T4b_L,L
101556,T4c,T4c_L,L
101557,T4a,T4a_R,R
101563,T5c,T5c_L,L
101566,T5a,T5a_R,R
101579,T4b,T4b_L,L
101589,T4a,T4a_R,R
101599,T5c,T5c_R,R
101605,T4a,T4a_R,R
101620,T4b,T4b_R,R
101621,T4d,T4d_R,R
101627,T4c,T4c_L,L
101635,T5c,T5c_L,L
101638,T5b,T5b_L,L
101645,T4a,T4a_R,R
101655,T4a,T4a_R,R
101666,T4c,T4c_L,L
101667,T5b,T5b_R,R
101674,T5a,T5a_L,L
101676,T5d,T5d_R,R
101684,T5b,T5b_R,R
101685,T4b,T4b_R,R
101686,T5b,T5b_L,L
101702,T5c,T5c_R,R
101703,T4a,T4a_L,L
101707,T4c,T4c_R,R
101708,T5b,T5b_R,R
101709,T4d,T4d_R,R
101718,T5c,T5c_L,L
101720,T4b,T4b_R,R
101721,T4d,T4d_R,R
101722,T5a,T5a_R,R
101728,T4b,T4b_R,R
101732,T4c,T4c_R,R
101734,T4a,T4a_R,R
101742,T4c,T4c_R,R
101756,T4b,T4b_R,R
101758,T4d,T4d_R,R
101760,T5b,T5b_L,L
101764,T5c,T5c_L,L
101770,T4b,T4b_R,R
101776,T5d,T5d_R,R
101779,T5d,T5d_R,R
101780,T5a,T5a_R,R
101784,T5a,T5a_L,L
101788,T4b,T4b_R,R
101793,T5c,T5c_R,R
101795,T5c,T5c_R,R
101805,T4a,T4a_R,R
101807,T4c,T4c_R,R
101845,T4c,T4c_L,L
101848,T5d,T5d_R,R
101854,T4a,T4a_L,L
101857,T5b,T5b_R,R
101862,T5c,T5c_R,R
101865,T4a,T4a_R,R
101871,T5b,T5b_L,L
101873,T4b,T4b_R,R
101878,T4a,T4a_R,R
101885,T4a,T4a_R,R
101886,T4a,T4a_R,R
101890,T5b,T5b_R,R
101891,T5b,T5b_L,L
101903,T4a,T4a_R,R
101908,T4c,T4c_R,R
101912,T5c,T5c_L,L
101921,T5b,T5b_L,L
101924,T5b,T5b_L,L
101927,T5b,T5b_R,R
101930,T4d,T4d_L,L
101935,T5a,T5a_L,L
101943,T4d,T4d_L,L
101945,T4b,T4b_R,R
101958,T5c,T5c_L,L
101960,T4d,T4d_R,R
101965,T4a,T4a_R,R
101966,T4b,T4b_L,L
101970,T5a,T5a_R,R
101972,T5d,T5d_L,L
101984,T4b,T4b_L,L
101991,T4c,T4c_L,L
101994,T4a,T4a_R,R
101998,T4d,T4d_R,R
102003,T4d,T4d_L,L
102008,T4c,T4c_R,R
102016,T4a,T4a_R,R
102019,T5c,T5c_R,R
102024,T4b,T4b_R,R
102025,T5b,T5b_L,L
102026,T5d,T5d_L,L
102031,T4c,T4c_R,R
102038,T5a,T5a_L,L
102045,T4a,T4a_R,R
102046,T4c,T4c_L,L
102053,T5a,T5a_L,L
102067,T4c,T4c_R,R
102072,T5a,T5a_R,R
102074,T5b,T5b_R,R
102077,T5d,T5d_L,L
102078,T4b,T4b_L,L
102086,T4a,T4a_L,L
102088,T5c,T5c_L,L
102099,T5d,T5d_L,L
102100,T5b,T5b_R,R
102105,T4b,T4b_R,R
102112,T4c,T4c_R,R
102113,T4b,T4b_R,R
102115,T5b,T5b_L,L
102118,T4a,T4a_R,R
102119,T4b,T4b_R,R
102120,T4d,T4d_R,R
102128,T5a,T5a_R,R
102134,T4c,T4c_R,R
102138,T4a,T4a_R,R
102140,T5b,T5b_R,R
102141,T4b,T4b_L,L
102147,T4c,T4c_R,R
102149,T4a,T4a_L,L
102151,T5c,T5c_R,R
102152,T5a,T5a_L,L
102153,T4c,T4c_R,R
102154,T4c,T4c_L,L
102170,T4b,T4b_R,R
102173,T5b,T5b_L,L
102187,T5d,T5d_R,R
102190,T4a,T4a_L,L
102195,T5b,T5b_R,R
102206,T5c,T5c_R,R
102211,T5b,T5b_L,L
102214,T5d,T5d_L,L
102215,T4d,T4d_L,L
102220,T4a,T4a_R,R
102223,T5c,T5c_L,L
102226,T4b,T4b_L,L
102229,T4d,T4d_R,R
102232,T5a,T5a_R,R
102233,T5a,T5a_R,R
102240,T4c,T4c_R,R
102247,T4b,T4b_R,R
102252,T4d,T4d_L,L
102254,T4c,T4c_L,L
102257,T4a,T4a_R,R
102260,T4a,T4a_L,L
102268,T5b,T5b_R,R
102272,T4b,T4b_R,R
102274,T4b,T4b_R,R
102278,T5a,T5a_R,R
102289,T4c,T4c_L,L
102295,T4d,T4d_R,R
102298,T4c,T4c_R,R
102303,T5d,T5d_L,L
102304,T5c,T5c_L,L
102312,T5a,T5a_R,R
102314,T5a,T5a_R,R
102327,T4c,T4c_R,R
102329,T4d,T4d_R,R
102331,T4c,T4c_L,L
102338,T5c,T5c_R,R
102348,T5b,T5b_L,L
102360,T5a,T5a_L,L
102365,T5d,T5d_L,L
102367,T5d,T5d_L,L
102370,T4c,T4c_R,R
102374,T4c,T4c_R,R
102388,T4d,T4d_R,R
102393,T5a,T5a_L,L
102397,T4c,T4c_L,L
102398,T4c,T4c_L,L
102399,T4d,T4d_L,L
102409,T4c,T4c_R,R
102418,T4d,T4d_R,R
102424,T4d,T4d_R,R
102425,T4b,T4b_R,R
102428,T5d,T5d_R,R
102430,T4a,T4a_L,L
102435,T5b,T5b_R,R
102448,T4d,T4d_R,R
102462,T4c,T4c_R,R
102467,T4a,T4a_L,L
102479,T4c,T4c_R,R
102481,T4a,T4a_R,R
102485,T4c,T4c_L,L
102486,T4a,T4a_R,R
102488,T4d,T4d_L,L
102489,T5c,T5c_L,L
102491,T5a,T5a_L,L
102495,T4b,T4b_R,R
102496,T5b,T5b_L,L
102498,T5b,T5b_R,R
102499,T5d,T5d_R,R
102500,T5b,T5b_L,L
102502,T4c,T4c_R,R
102503,T4d,T4d_L,L
102506,T5a,T5a_R,R
102511,T4d,T4d_R,R
102514,T4a,T4a_R,R
102518,T4a,T4a_L,L
102519,T4a,T4a_R,R
102520,T5b,T5b_L,L
102524,T4c,T4c_R,R
102538,T4b,T4b_R,R
102539,T4b,T4b_L,L
102540,T4b,T4b_R,R
102544,T4d,T4d_R,R
102555,T4d,T4d_R,R
102560,T4a,T4a_L,L
102561,T4b,T4b_R,R
102562,T4a,T4a_L,L
102564,T4a,T4a_R,R
102571,T5a,T5a_L,L
102572,T4c,T4c_R,R
102578,T4a,T4a_R,R
102579,T4b,T4b_R,R
102584,T4c,T4c_R,R
102585,T4d,T4d_R,R
102588,T5b,T5b_R,R
102592,T5d,T5d_L,L
102593,T4c,T4c_L,L
102595,T4d,T4d_R,R
102605,T5c,T5c_R,R
102609,T4d,T4d_L,L
102618,T4d,T4d_R,R
102627,T4b,T4b_L,L
102631,T4c,T4c_L,L
102633,T5b,T5b_L,L
102636,T5c,T5c_L,L
102638,T4b,T4b_L,L
102643,T4b,T4b_R,R
102644,T5b,T5b_L,L
102649,T4d,T4d_R,R
102675,T5a,T5a_L,L
102676,T4d,T4d_R,R
102680,T4c,T4c_L,L
102688,T4b,T4b_R,R
102690,T5c,T5c_L,L
102693,T5a,T5a_R,R
102696,T5b,T5b_L,L
102700,T4a,T4a_R,R
102703,T4a,T4a_R,R
102707,T5b,T5b_R,R
102714,T5b,T5b_R,R
102715,T5b,T5b_R,R
102726,T5d,T5d_R,R
102732,T4b,T4b_L,L
102740,T4d,T4d_R,R
